time,ax,ay,az,wx,wy,wz
2024-03-21 19:36:59.5640,1.21,-1.51,4.72,0.26,-0.04,0.07
2024-03-21 19:36:59.5740,1.57,-1.82,4.23,0.52,-0.06,-0.1
2024-03-21 19:36:59.5840,1.76,-1.58,3.07,0.57,-0.06,-0.21
2024-03-21 19:36:59.5940,1.68,-1.16,1.74,0.5,-0.07,-0.3
2024-03-21 19:36:59.6040,1.61,-0.86,0.73,0.33,-0.03,-0.37
2024-03-21 19:36:59.6140,1.58,-0.59,-0.05,0.12,0.05,-0.42
2024-03-21 19:36:59.6240,1.54,-0.38,-0.6,-0.1,0.12,-0.46
2024-03-21 19:36:59.6340,1.47,-0.31,-0.8,-0.27,0.2,-0.51
2024-03-21 19:36:59.6440,1.43,-0.43,-0.69,-0.34,0.28,-0.58
2024-03-21 19:36:59.6540,1.39,-0.66,-0.35,-0.31,0.37,-0.66
2024-03-21 19:36:59.6640,1.3,-0.87,0.02,-0.2,0.44,-0.75
2024-03-21 19:36:59.6740,1.09,-1.05,0.31,-0.03,0.45,-0.82
2024-03-21 19:36:59.6840,0.82,-1.15,0.46,0.16,0.42,-0.87
2024-03-21 19:36:59.6940,0.56,-1.14,0.36,0.34,0.38,-0.9
2024-03-21 19:36:59.7030,0.36,-1.08,0.04,0.5,0.32,-0.91
2024-03-21 19:36:59.7130,0.18,-0.98,-0.42,0.65,0.24,-0.89
2024-03-21 19:36:59.7230,0.0,-0.88,-0.86,0.78,0.21,-0.85
2024-03-21 19:36:59.7330,-0.1,-0.73,-1.37,0.78,0.21,-0.85
2024-03-21 19:36:59.7430,-0.2,-0.59,-1.9,0.95,0.24,-0.69
2024-03-21 19:36:59.7530,-0.33,-0.42,-2.31,0.99,0.26,-0.58
2024-03-21 19:36:59.7630,-0.38,-0.3,-2.68,0.98,0.24,-0.46
2024-03-21 19:36:59.7730,-0.4,-0.23,-2.98,0.91,0.19,-0.34
2024-03-21 19:36:59.7830,-0.35,-0.11,-3.28,0.75,0.15,-0.22
2024-03-21 19:36:59.7930,-0.28,0.04,-3.54,0.57,0.11,-0.1
2024-03-21 19:36:59.8030,-0.22,0.12,-3.59,0.41,0.06,0.0
2024-03-21 19:36:59.8130,-0.15,0.05,-3.42,0.28,0.05,0.1
2024-03-21 19:36:59.8230,-0.06,-0.07,-3.09,0.2,0.06,0.21
2024-03-21 19:36:59.8330,0.03,-0.19,-2.63,0.17,0.07,0.3
2024-03-21 19:36:59.8430,0.14,-0.36,-2.1,0.17,0.05,0.35
2024-03-21 19:36:59.8530,0.36,-0.54,-1.66,0.16,0.01,0.36
2024-03-21 19:36:59.8620,0.59,-0.65,-1.39,0.12,-0.04,0.34
2024-03-21 19:36:59.8720,0.76,-0.65,-1.25,0.07,-0.08,0.31
2024-03-21 19:36:59.8820,0.81,-0.59,-1.16,-0.01,-0.09,0.29
2024-03-21 19:36:59.8920,0.7,-0.55,-1.06,-0.06,-0.03,0.31
2024-03-21 19:36:59.9020,0.45,-0.48,-0.86,-0.06,-0.03,0.31
2024-03-21 19:36:59.9120,0.2,-0.43,-0.46,-0.0,0.14,0.42
2024-03-21 19:36:59.9220,0.11,-0.44,-0.1,0.08,0.19,0.44
2024-03-21 19:36:59.9320,0.2,-0.52,0.09,0.12,0.22,0.44
2024-03-21 19:36:59.9420,0.35,-0.53,-0.03,0.07,0.19,0.41
2024-03-21 19:36:59.9520,0.46,-0.46,-0.24,-0.04,0.12,0.38
2024-03-21 19:36:59.9620,0.51,-0.33,-0.33,-0.14,0.06,0.35
