time,ax,ay,az,wx,wy,wz
2024-03-24 16:26:15.1930,-0.01,-1.77,-1.59,0.03,-0.36,0.05
2024-03-24 16:26:15.2030,0.15,-1.65,-1.53,-0.08,-0.3,0.11
2024-03-24 16:26:15.2140,0.26,-1.46,-1.46,-0.17,-0.26,0.16
2024-03-24 16:26:15.2230,0.29,-1.23,-1.38,-0.22,-0.23,0.2
2024-03-24 16:26:15.2330,0.33,-0.99,-1.4,-0.23,-0.2,0.24
2024-03-24 16:26:15.2430,0.32,-0.78,-1.5,-0.2,-0.2,0.26
2024-03-24 16:26:15.2530,0.28,-0.55,-1.6,-0.16,-0.2,0.28
2024-03-24 16:26:15.2640,0.26,-0.34,-1.75,-0.13,-0.18,0.29
2024-03-24 16:26:15.2740,0.21,-0.18,-1.93,-0.12,-0.14,0.29
2024-03-24 16:26:15.2830,0.12,-0.06,-2.13,-0.13,-0.09,0.29
2024-03-24 16:26:15.2940,0.0,0.02,-2.32,-0.14,-0.04,0.28
2024-03-24 16:26:15.3030,-0.18,0.1,-2.54,-0.15,-0.01,0.28
2024-03-24 16:26:15.3140,-0.39,0.14,-2.71,-0.15,0.0,0.27
2024-03-24 16:26:15.3240,-0.59,0.18,-2.86,-0.16,-0.01,0.28
2024-03-24 16:26:15.3340,-0.8,0.18,-2.97,-0.16,-0.02,0.28
2024-03-24 16:26:15.3440,-0.95,0.18,-3.05,-0.15,-0.05,0.3
2024-03-24 16:26:15.3540,-1.12,0.19,-2.98,-0.15,-0.07,0.33
2024-03-24 16:26:15.3640,-1.26,0.24,-3.04,-0.16,-0.09,0.35
2024-03-24 16:26:15.3740,-1.42,0.26,-2.92,-0.17,-0.11,0.36
2024-03-24 16:26:15.3840,-1.56,0.33,-2.79,-0.21,-0.11,0.36
2024-03-24 16:26:15.3940,-1.63,0.4,-2.58,-0.26,-0.1,0.37
2024-03-24 16:26:15.4040,-1.66,0.49,-2.4,-0.31,-0.06,0.39
2024-03-24 16:26:15.4140,-1.7,0.57,-2.17,-0.35,-0.02,0.41
2024-03-24 16:26:15.4240,-1.71,0.62,-1.92,-0.37,0.02,0.43
2024-03-24 16:26:15.4340,-1.69,0.66,-1.64,-0.38,0.02,0.44
2024-03-24 16:26:15.4440,-1.61,0.71,-1.33,-0.35,0.01,0.46
2024-03-24 16:26:15.4540,-1.52,0.83,-1.01,-0.3,-0.01,0.47
2024-03-24 16:26:15.4640,-1.37,1.0,-0.64,-0.24,-0.06,0.48
2024-03-24 16:26:15.4740,-1.21,1.18,-0.21,-0.16,-0.14,0.48
2024-03-24 16:26:15.4840,-1.04,1.37,0.22,-0.07,-0.23,0.46
2024-03-24 16:26:15.4940,-0.8,1.54,0.7,0.01,-0.31,0.43
2024-03-24 16:26:15.5040,-0.56,1.72,1.18,0.07,-0.36,0.39
2024-03-24 16:26:15.5140,-0.3,1.86,1.65,0.09,-0.39,0.34
2024-03-24 16:26:15.5240,-0.08,1.92,2.15,0.1,-0.39,0.27
2024-03-24 16:26:15.5340,0.17,1.9,2.53,0.12,-0.37,0.2
2024-03-24 16:26:15.5440,0.43,1.83,2.9,0.16,-0.29,0.12
2024-03-24 16:26:15.5540,0.68,1.72,3.03,0.24,-0.18,0.07
2024-03-24 16:26:15.5640,0.92,1.65,3.22,0.33,-0.08,0.04
2024-03-24 16:26:15.5740,0.99,1.67,3.14,0.46,-0.04,0.01
2024-03-24 16:26:15.5840,0.85,1.69,2.98,0.6,-0.13,-0.04
2024-03-24 16:26:15.5940,0.66,1.82,2.83,0.7,-0.26,-0.12
2024-03-24 16:26:15.6040,0.59,1.92,2.65,0.71,-0.34,-0.17
2024-03-24 16:26:15.6140,0.61,1.94,2.59,0.65,-0.33,-0.2
2024-03-24 16:26:15.6240,0.46,1.88,2.49,0.52,-0.27,-0.25
2024-03-24 16:26:15.6340,0.27,1.7,2.45,0.35,-0.17,-0.32
2024-03-24 16:26:15.6440,0.03,1.36,2.45,0.12,-0.06,-0.42
2024-03-24 16:26:15.6540,-0.21,0.85,2.42,-0.12,0.04,-0.5
2024-03-24 16:26:15.6640,-0.41,0.23,2.36,-0.33,0.1,-0.55
2024-03-24 16:26:15.6740,-0.51,-0.45,2.3,-0.45,0.12,-0.56
2024-03-24 16:26:15.6840,-0.38,-1.26,2.15,-0.44,0.13,-0.54
2024-03-24 16:26:15.6940,-0.26,-1.99,1.97,-0.3,0.16,-0.48
2024-03-24 16:26:15.7040,-0.08,-2.66,1.68,-0.09,0.22,-0.37
2024-03-24 16:26:15.7140,0.06,-3.21,1.25,0.14,0.32,-0.22
2024-03-24 16:26:15.7240,0.12,-3.6,0.76,0.32,0.42,-0.05
2024-03-24 16:26:15.7340,0.13,-3.8,0.24,0.43,0.45,0.13
2024-03-24 16:26:15.7440,0.18,-3.86,-0.34,0.51,0.43,0.3
2024-03-24 16:26:15.7540,0.38,-3.85,-0.93,0.55,0.35,0.43
2024-03-24 16:26:15.7640,0.6,-3.86,-1.35,0.58,0.2,0.5
2024-03-24 16:26:15.7740,0.94,-3.85,-1.74,0.64,0.06,0.52
2024-03-24 16:26:15.7840,1.29,-3.72,-2.02,0.72,-0.06,0.52
2024-03-24 16:26:15.7950,1.56,-3.49,-2.22,0.77,-0.14,0.5
2024-03-24 16:26:15.8040,1.72,-3.12,-2.34,0.76,-0.2,0.47
2024-03-24 16:26:15.8140,1.79,-2.65,-2.39,0.64,-0.23,0.42
2024-03-24 16:26:15.8240,1.83,-2.15,-2.44,0.47,-0.24,0.35
2024-03-24 16:26:15.8340,1.82,-1.67,-2.44,0.24,-0.21,0.24
2024-03-24 16:26:15.8440,1.76,-1.22,-2.37,-0.02,-0.14,0.1
2024-03-24 16:26:15.8540,1.62,-0.78,-2.3,-0.27,-0.06,-0.09
2024-03-24 16:26:15.8640,1.37,-0.42,-2.12,-0.52,0.0,-0.28
2024-03-24 16:26:15.8740,1.16,-0.14,-2.1,-0.7,0.08,-0.42
2024-03-24 16:26:15.8840,0.98,-0.06,-1.88,-0.84,0.15,-0.5
2024-03-24 16:26:15.8940,0.81,-0.06,-1.69,-0.92,0.28,-0.53
2024-03-24 16:26:15.9040,0.65,-0.2,-1.55,-0.94,0.39,-0.54
2024-03-24 16:26:15.9140,0.46,-0.24,-1.44,-0.87,0.48,-0.52
2024-03-24 16:26:15.9240,0.3,-0.19,-1.36,-0.78,0.5,-0.49
2024-03-24 16:26:15.9340,0.16,-0.08,-1.31,-0.67,0.47,-0.46
2024-03-24 16:26:15.9440,0.04,0.07,-1.31,-0.56,0.39,-0.44
2024-03-24 16:26:15.9540,0.0,0.23,-1.37,-0.45,0.31,-0.41
2024-03-24 16:26:15.9640,0.01,0.39,-1.43,-0.35,0.23,-0.4
2024-03-24 16:26:15.9750,0.09,0.58,-1.58,-0.26,0.19,-0.38
2024-03-24 16:26:15.9840,0.16,0.68,-1.73,-0.19,0.17,-0.37
2024-03-24 16:26:15.9940,0.21,0.73,-1.89,-0.13,0.13,-0.34
2024-03-24 16:26:16.0040,0.23,0.78,-1.97,-0.09,0.11,-0.3
2024-03-24 16:26:16.0140,0.23,0.83,-1.96,-0.06,0.11,-0.27
2024-03-24 16:26:16.0240,0.25,0.89,-1.92,-0.05,0.1,-0.24
2024-03-24 16:26:16.0340,0.26,0.96,-1.77,-0.07,0.1,-0.22
2024-03-24 16:26:16.0440,0.28,1.04,-1.58,-0.11,0.09,-0.2
2024-03-24 16:26:16.0540,0.37,1.11,-1.35,-0.18,0.08,-0.19
2024-03-24 16:26:16.0640,0.45,1.15,-1.13,-0.23,0.08,-0.19
2024-03-24 16:26:16.0740,0.54,1.21,-0.86,-0.29,0.08,-0.21
2024-03-24 16:26:16.0840,0.61,1.31,-0.58,-0.34,0.1,-0.22
2024-03-24 16:26:16.0940,0.71,1.39,-0.35,-0.39,0.12,-0.22
2024-03-24 16:26:16.1040,0.78,1.54,-0.05,-0.45,0.14,-0.22
2024-03-24 16:26:16.1140,0.88,1.66,0.28,-0.5,0.17,-0.23
2024-03-24 16:26:16.1240,0.94,1.74,0.64,-0.54,0.19,-0.25
2024-03-24 16:26:16.1340,1.02,1.8,1.04,-0.56,0.19,-0.27
2024-03-24 16:26:16.1440,1.12,1.78,1.46,-0.55,0.21,-0.3
2024-03-24 16:26:16.1540,1.22,1.73,1.89,-0.49,0.26,-0.32
2024-03-24 16:26:16.1650,1.25,1.66,2.32,-0.42,0.31,-0.33
2024-03-24 16:26:16.1740,1.26,1.59,2.67,-0.31,0.37,-0.32
2024-03-24 16:26:16.1840,1.2,1.58,2.88,-0.19,0.4,-0.29
2024-03-24 16:26:16.1940,1.04,1.58,3.05,-0.09,0.42,-0.28
2024-03-24 16:26:16.2040,0.83,1.6,3.25,-0.04,0.38,-0.29
2024-03-24 16:26:16.2140,0.75,1.58,3.54,-0.04,0.32,-0.3
2024-03-24 16:26:16.2240,0.86,1.34,3.7,-0.04,0.29,-0.32
2024-03-24 16:26:16.2340,0.81,0.98,3.95,-0.01,0.18,-0.39
2024-03-24 16:26:16.2440,0.85,0.72,4.27,0.03,0.05,-0.48
2024-03-24 16:26:16.2540,0.96,0.42,4.48,0.04,-0.04,-0.56
2024-03-24 16:26:16.2640,0.98,-0.04,4.7,0.03,-0.07,-0.65
2024-03-24 16:26:16.2750,0.84,-0.65,4.63,0.02,-0.04,-0.74
2024-03-24 16:26:16.2850,0.61,-1.24,4.42,0.06,0.01,-0.78
2024-03-24 16:26:16.2940,0.34,-1.82,4.04,0.14,0.04,-0.75
2024-03-24 16:26:16.3040,0.04,-2.28,3.52,0.28,0.08,-0.67
2024-03-24 16:26:16.3150,-0.25,-2.62,2.81,0.43,0.12,-0.54
2024-03-24 16:26:16.3240,-0.55,-2.76,2.08,0.57,0.17,-0.39
2024-03-24 16:26:16.3340,-0.86,-2.74,1.29,0.68,0.22,-0.23
2024-03-24 16:26:16.3440,-1.2,-2.68,0.53,0.73,0.25,-0.1
2024-03-24 16:26:16.3550,-1.47,-2.55,-0.17,0.75,0.25,-0.0
2024-03-24 16:26:16.3650,-1.77,-2.44,-0.72,0.71,0.22,0.06
2024-03-24 16:26:16.3750,-1.97,-2.32,-1.15,0.63,0.18,0.11
2024-03-24 16:26:16.3850,-2.14,-2.23,-1.42,0.5,0.1,0.13
2024-03-24 16:26:16.3950,-2.27,-2.2,-1.57,0.34,0.02,0.14
2024-03-24 16:26:16.4050,-2.3,-2.18,-1.67,0.18,-0.07,0.15
2024-03-24 16:26:16.4150,-2.27,-2.22,-1.63,0.05,-0.14,0.18
2024-03-24 16:26:16.4250,-2.09,-2.23,-1.69,-0.04,-0.18,0.25
2024-03-24 16:26:16.4340,-1.85,-2.26,-1.6,-0.1,-0.19,0.33
2024-03-24 16:26:16.4440,-1.58,-2.21,-1.53,-0.13,-0.17,0.42
2024-03-24 16:26:16.4540,-1.24,-2.11,-1.47,-0.13,-0.16,0.52
2024-03-24 16:26:16.4640,-0.91,-1.9,-1.43,-0.11,-0.16,0.61
2024-03-24 16:26:16.4740,-0.56,-1.64,-1.5,-0.06,-0.18,0.68
2024-03-24 16:26:16.4850,-0.26,-1.26,-1.63,0.01,-0.21,0.74
2024-03-24 16:26:16.4950,0.02,-0.85,-1.77,0.06,-0.26,0.79
2024-03-24 16:26:16.5040,0.24,-0.45,-1.88,0.08,-0.3,0.82
2024-03-24 16:26:16.5140,0.41,-0.06,-2.0,0.09,-0.32,0.82
2024-03-24 16:26:16.5240,0.55,0.24,-2.13,0.09,-0.32,0.79
2024-03-24 16:26:16.5350,0.6,0.46,-2.24,0.09,-0.31,0.74
2024-03-24 16:26:16.5450,0.62,0.61,-2.38,0.08,-0.24,0.67
2024-03-24 16:26:16.5550,0.58,0.68,-2.52,0.04,-0.14,0.59
2024-03-24 16:26:16.5650,0.48,0.7,-2.67,-0.01,-0.02,0.53
2024-03-24 16:26:16.5750,0.27,0.69,-2.79,-0.08,0.09,0.47
2024-03-24 16:26:16.5850,-0.04,0.65,-2.82,-0.15,0.14,0.43
2024-03-24 16:26:16.5950,-0.33,0.55,-2.88,-0.18,0.14,0.4
2024-03-24 16:26:16.6050,-0.56,0.49,-2.86,-0.19,0.12,0.39
2024-03-24 16:26:16.6150,-0.75,0.42,-2.78,-0.21,0.09,0.38
2024-03-24 16:26:16.6250,-0.93,0.37,-2.63,-0.22,0.06,0.37
2024-03-24 16:26:16.6350,-1.02,0.36,-2.43,-0.24,0.03,0.35
2024-03-24 16:26:16.6450,-1.11,0.4,-2.19,-0.28,0.04,0.33
2024-03-24 16:26:16.6550,-1.14,0.39,-1.89,-0.34,0.05,0.31
2024-03-24 16:26:16.6650,-1.12,0.39,-1.6,-0.37,0.07,0.29
2024-03-24 16:26:16.6750,-1.06,0.42,-1.27,-0.37,0.11,0.27
2024-03-24 16:26:16.6850,-0.99,0.51,-0.97,-0.35,0.15,0.27
2024-03-24 16:26:16.6950,-0.9,0.63,-0.65,-0.31,0.17,0.29
2024-03-24 16:26:16.7050,-0.83,0.8,-0.33,-0.26,0.18,0.33
2024-03-24 16:26:16.7150,-0.75,1.02,-0.05,-0.2,0.17,0.36
2024-03-24 16:26:16.7250,-0.71,1.3,0.16,-0.14,0.15,0.4
2024-03-24 16:26:16.7350,-0.69,1.61,0.38,-0.08,0.09,0.41
2024-03-24 16:26:16.7450,-0.66,1.86,0.64,-0.05,0.01,0.41
2024-03-24 16:26:16.7550,-0.61,2.07,0.97,-0.03,-0.09,0.39
2024-03-24 16:26:16.7650,-0.45,2.15,1.3,0.0,-0.18,0.36
2024-03-24 16:26:16.7750,-0.28,2.16,1.62,0.04,-0.23,0.34
2024-03-24 16:26:16.7850,-0.17,2.15,1.96,0.08,-0.25,0.33
2024-03-24 16:26:16.7950,-0.07,2.04,2.31,0.13,-0.26,0.32
2024-03-24 16:26:16.8050,0.02,1.91,2.62,0.22,-0.25,0.3
2024-03-24 16:26:16.8150,0.15,1.79,2.84,0.33,-0.24,0.3
2024-03-24 16:26:16.8250,0.26,1.72,3.03,0.44,-0.24,0.29
2024-03-24 16:26:16.8350,0.22,1.68,3.13,0.56,-0.3,0.24
2024-03-24 16:26:16.8450,0.19,1.73,3.12,0.67,-0.41,0.18
2024-03-24 16:26:16.8550,0.24,1.79,3.13,0.71,-0.48,0.12
2024-03-24 16:26:16.8650,0.29,1.83,3.1,0.7,-0.5,0.06
2024-03-24 16:26:16.8750,0.23,1.76,3.08,0.61,-0.46,-0.02
2024-03-24 16:26:16.8850,0.15,1.52,3.06,0.45,-0.38,-0.14
2024-03-24 16:26:16.8950,0.03,1.1,3.1,0.26,-0.29,-0.27
2024-03-24 16:26:16.9050,-0.09,0.39,3.08,0.07,-0.2,-0.41
2024-03-24 16:26:16.9150,-0.13,-0.52,2.92,-0.04,-0.13,-0.51
2024-03-24 16:26:16.9250,-0.07,-1.43,2.7,-0.07,-0.07,-0.56
2024-03-24 16:26:16.9350,0.03,-2.29,2.42,-0.02,-0.01,-0.55
2024-03-24 16:26:16.9450,0.16,-3.01,1.98,0.09,0.09,-0.47
2024-03-24 16:26:16.9550,0.31,-3.55,1.43,0.23,0.21,-0.33
2024-03-24 16:26:16.9650,0.38,-3.93,0.83,0.37,0.31,-0.19
2024-03-24 16:26:16.9750,0.4,-4.12,0.2,0.49,0.35,-0.05
2024-03-24 16:26:16.9850,0.47,-4.13,-0.49,0.59,0.33,0.07
2024-03-24 16:26:16.9950,0.63,-4.03,-1.16,0.66,0.25,0.17
2024-03-24 16:26:17.0050,0.84,-3.96,-1.55,0.69,0.09,0.23
2024-03-24 16:26:17.0150,1.08,-3.75,-2.03,0.69,-0.09,0.25
2024-03-24 16:26:17.0250,1.36,-3.6,-2.35,0.68,-0.24,0.22
2024-03-24 16:26:17.0350,1.65,-3.34,-2.62,0.67,-0.35,0.17
2024-03-24 16:26:17.0450,1.87,-2.98,-2.7,0.63,-0.43,0.08
2024-03-24 16:26:17.0550,2.01,-2.54,-2.74,0.53,-0.44,-0.02
2024-03-24 16:26:17.0650,2.11,-2.05,-2.74,0.34,-0.4,-0.14
2024-03-24 16:26:17.0750,2.09,-1.58,-2.67,0.1,-0.32,-0.27
2024-03-24 16:26:17.0850,1.89,-1.14,-2.59,-0.17,-0.21,-0.43
2024-03-24 16:26:17.0950,1.59,-0.76,-2.58,-0.4,-0.15,-0.62
2024-03-24 16:26:17.1050,1.28,-0.4,-2.55,-0.61,-0.1,-0.78
2024-03-24 16:26:17.1150,0.92,-0.17,-2.42,-0.8,-0.03,-0.88
2024-03-24 16:26:17.1250,0.72,-0.07,-2.3,-0.98,0.07,-0.92
2024-03-24 16:26:17.1350,0.44,-0.12,-2.17,-1.11,0.18,-0.93
2024-03-24 16:26:17.1450,0.18,-0.17,-2.0,-1.15,0.25,-0.95
2024-03-24 16:26:17.1550,0.03,-0.23,-1.88,-1.1,0.31,-0.95
2024-03-24 16:26:17.1650,-0.07,-0.27,-1.78,-0.97,0.34,-0.91
2024-03-24 16:26:17.1750,-0.15,-0.25,-1.73,-0.81,0.34,-0.85
2024-03-24 16:26:17.1850,-0.3,-0.17,-1.62,-0.64,0.29,-0.77
2024-03-24 16:26:17.1950,-0.42,-0.05,-1.6,-0.47,0.22,-0.7
2024-03-24 16:26:17.2050,-0.52,0.11,-1.63,-0.32,0.11,-0.65
2024-03-24 16:26:17.2150,-0.58,0.28,-1.63,-0.19,0.01,-0.62
2024-03-24 16:26:17.2250,-0.48,0.49,-1.68,-0.11,-0.03,-0.56
2024-03-24 16:26:17.2350,-0.39,0.6,-1.63,-0.1,-0.04,-0.52
2024-03-24 16:26:17.2450,-0.35,0.68,-1.52,-0.12,-0.04,-0.5
2024-03-24 16:26:17.2550,-0.3,0.73,-1.44,-0.17,-0.03,-0.49
2024-03-24 16:26:17.2650,-0.2,0.79,-1.34,-0.25,-0.01,-0.48
2024-03-24 16:26:17.2750,-0.12,0.86,-1.17,-0.36,0.01,-0.47
2024-03-24 16:26:17.2850,-0.01,0.9,-0.94,-0.47,0.01,-0.45
2024-03-24 16:26:17.2950,0.16,0.94,-0.67,-0.55,0.01,-0.42
2024-03-24 16:26:17.3050,0.35,1.0,-0.39,-0.61,-0.01,-0.38
2024-03-24 16:26:17.3150,0.52,1.06,-0.05,-0.62,-0.05,-0.35
2024-03-24 16:26:17.3250,0.68,1.14,0.31,-0.59,-0.11,-0.34
2024-03-24 16:26:17.3350,0.82,1.29,0.59,-0.52,-0.16,-0.34
2024-03-24 16:26:17.3450,0.95,1.43,0.84,-0.42,-0.2,-0.35
2024-03-24 16:26:17.3560,1.05,1.64,1.11,-0.31,-0.22,-0.37
2024-03-24 16:26:17.3650,1.12,1.76,1.28,-0.19,-0.24,-0.39
2024-03-24 16:26:17.3760,1.12,1.9,1.48,-0.06,-0.17,-0.39
2024-03-24 16:26:17.3850,1.19,2.03,1.44,0.08,-0.09,-0.4
2024-03-24 16:26:17.3950,1.11,2.1,1.79,0.19,-0.04,-0.41
2024-03-24 16:26:17.4050,1.06,2.25,1.85,0.27,0.01,-0.44
2024-03-24 16:26:17.4160,0.98,2.31,1.95,0.33,0.02,-0.47
2024-03-24 16:26:17.4260,0.87,2.36,2.03,0.37,0.01,-0.52
2024-03-24 16:26:17.4360,0.74,2.33,2.09,0.4,0.0,-0.59
2024-03-24 16:26:17.4460,0.55,2.28,2.16,0.39,0.02,-0.65
2024-03-24 16:26:17.4560,0.3,2.24,2.36,0.33,0.03,-0.71
2024-03-24 16:26:17.4660,0.05,2.04,2.69,0.24,0.02,-0.77
2024-03-24 16:26:17.4760,-0.11,1.68,3.07,0.13,0.0,-0.81
2024-03-24 16:26:17.4860,0.0,1.26,3.56,0.03,-0.0,-0.8
2024-03-24 16:26:17.4960,-0.13,0.76,4.09,-0.04,-0.05,-0.82
2024-03-24 16:26:17.5060,-0.24,0.27,4.44,-0.06,-0.1,-0.86
2024-03-24 16:26:17.5160,-0.13,-0.3,4.57,-0.01,-0.11,-0.89
2024-03-24 16:26:17.5260,-0.14,-0.96,4.56,0.08,-0.1,-0.9
2024-03-24 16:26:17.5360,-0.14,-1.61,4.39,0.22,-0.07,-0.85
2024-03-24 16:26:17.5460,-0.16,-2.22,4.07,0.39,-0.01,-0.75
2024-03-24 16:26:17.5560,-0.22,-2.66,3.54,0.58,0.07,-0.6
2024-03-24 16:26:17.5660,-0.34,-2.87,2.86,0.77,0.17,-0.43
2024-03-24 16:26:17.5760,-0.6,-3.0,2.14,0.9,0.23,-0.27
2024-03-24 16:26:17.5860,-0.88,-3.04,1.35,1.0,0.27,-0.15
2024-03-24 16:26:17.5960,-1.11,-2.95,0.56,1.05,0.28,-0.05
2024-03-24 16:26:17.6060,-1.34,-2.82,-0.14,1.03,0.27,0.04
2024-03-24 16:26:17.6160,-1.56,-2.65,-0.72,0.95,0.22,0.12
2024-03-24 16:26:17.6260,-1.7,-2.52,-1.17,0.8,0.14,0.17
2024-03-24 16:26:17.6360,-1.79,-2.41,-1.53,0.62,0.05,0.19
2024-03-24 16:26:17.6460,-1.8,-2.38,-1.68,0.43,-0.06,0.2
2024-03-24 16:26:17.6560,-1.68,-2.33,-1.93,0.26,-0.13,0.2
2024-03-24 16:26:17.6660,-1.49,-2.3,-2.03,0.12,-0.2,0.22
2024-03-24 16:26:17.6760,-1.3,-2.25,-2.03,-0.0,-0.24,0.25
2024-03-24 16:26:17.6860,-1.07,-2.21,-2.06,-0.1,-0.26,0.32
2024-03-24 16:26:17.6960,-0.82,-2.16,-2.05,-0.17,-0.25,0.4
2024-03-24 16:26:17.7060,-0.64,-2.05,-2.03,-0.2,-0.25,0.49
2024-03-24 16:26:17.7160,-0.44,-1.87,-2.04,-0.19,-0.22,0.58
2024-03-24 16:26:17.7260,-0.35,-1.58,-2.11,-0.14,-0.21,0.67
2024-03-24 16:26:17.7360,-0.29,-1.2,-2.17,-0.08,-0.23,0.75
2024-03-24 16:26:17.7460,-0.33,-0.78,-2.23,-0.03,-0.28,0.82
2024-03-24 16:26:17.7560,-0.33,-0.39,-2.29,0.01,-0.33,0.86
2024-03-24 16:26:17.7660,-0.34,-0.04,-2.37,0.02,-0.38,0.88
2024-03-24 16:26:17.7760,-0.27,0.21,-2.44,0.01,-0.38,0.86
2024-03-24 16:26:17.7860,-0.2,0.47,-2.53,-0.04,-0.32,0.83
2024-03-24 16:26:17.7960,-0.15,0.65,-2.63,-0.11,-0.22,0.79
2024-03-24 16:26:17.8060,-0.18,0.78,-2.71,-0.18,-0.08,0.75
2024-03-24 16:26:17.8160,-0.3,0.86,-2.83,-0.25,0.05,0.69
2024-03-24 16:26:17.8260,-0.48,0.88,-2.9,-0.3,0.14,0.63
2024-03-24 16:26:17.8360,-0.68,0.92,-2.98,-0.34,0.21,0.59
2024-03-24 16:26:17.8460,-0.88,0.97,-3.07,-0.38,0.24,0.56
2024-03-24 16:26:17.8560,-1.12,1.01,-3.08,-0.44,0.24,0.54
2024-03-24 16:26:17.8660,-1.33,1.08,-3.03,-0.49,0.23,0.52
2024-03-24 16:26:17.8760,-1.52,1.13,-2.88,-0.57,0.19,0.51
2024-03-24 16:26:17.8860,-1.66,1.15,-2.6,-0.66,0.18,0.5
2024-03-24 16:26:17.8960,-1.72,1.16,-2.35,-0.73,0.17,0.47
2024-03-24 16:26:17.9060,-1.84,1.05,-1.88,-0.78,0.14,0.43
2024-03-24 16:26:17.9160,-1.81,1.05,-1.35,-0.79,0.12,0.41
2024-03-24 16:26:17.9260,-1.74,1.04,-0.72,-0.77,0.1,0.43
2024-03-24 16:26:17.9360,-1.66,1.0,-0.1,-0.72,0.1,0.46
2024-03-24 16:26:17.9460,-1.54,1.15,0.58,-0.64,0.09,0.51
2024-03-24 16:26:17.9560,-1.55,1.3,1.19,-0.53,0.09,0.56
2024-03-24 16:26:17.9660,-1.38,1.3,1.67,-0.37,0.06,0.65
2024-03-24 16:26:17.9760,-1.26,1.47,2.12,-0.19,-0.01,0.72
2024-03-24 16:26:17.9860,-1.14,1.58,2.46,0.01,-0.11,0.75
2024-03-24 16:26:17.9960,-0.97,1.76,2.74,0.23,-0.24,0.75
2024-03-24 16:26:18.0060,-0.77,1.85,2.9,0.45,-0.34,0.74
2024-03-24 16:26:18.0160,-0.58,1.92,2.98,0.63,-0.37,0.71
2024-03-24 16:26:18.0260,-0.46,1.95,3.05,0.74,-0.37,0.66
2024-03-24 16:26:18.0360,-0.41,1.96,3.02,0.8,-0.34,0.62
2024-03-24 16:26:18.0460,-0.34,1.96,2.88,0.84,-0.31,0.56
2024-03-24 16:26:18.0560,-0.33,1.9,2.69,0.85,-0.3,0.5
2024-03-24 16:26:18.0660,-0.39,1.86,2.59,0.8,-0.31,0.42
2024-03-24 16:26:18.0760,-0.45,1.73,2.57,0.67,-0.32,0.32
2024-03-24 16:26:18.0860,-0.45,1.37,2.57,0.47,-0.26,0.21
2024-03-24 16:26:18.0960,-0.46,0.94,2.55,0.24,-0.15,0.09
2024-03-24 16:26:18.1060,-0.6,0.39,2.52,-0.0,0.03,-0.04
2024-03-24 16:26:18.1160,-0.7,-0.22,2.53,-0.26,0.22,-0.15
2024-03-24 16:26:18.1260,-0.73,-0.74,2.61,-0.5,0.38,-0.2
2024-03-24 16:26:18.1360,-0.57,-1.15,2.7,-0.66,0.45,-0.19
2024-03-24 16:26:18.1460,-0.26,-1.61,2.65,-0.66,0.45,-0.19
2024-03-24 16:26:18.1560,0.14,-2.13,2.46,-0.48,0.4,-0.16
2024-03-24 16:26:18.1660,0.56,-2.72,2.14,-0.18,0.36,-0.12
2024-03-24 16:26:18.1760,0.82,-3.16,1.74,0.14,0.35,-0.04
2024-03-24 16:26:18.1860,1.0,-3.42,1.27,0.39,0.34,0.09
2024-03-24 16:26:18.1960,1.13,-3.53,0.75,0.54,0.31,0.23
2024-03-24 16:26:18.2060,1.29,-3.58,0.15,0.61,0.24,0.35
2024-03-24 16:26:18.2160,1.49,-3.56,-0.5,0.66,0.13,0.44
2024-03-24 16:26:18.2260,1.82,-3.52,-1.08,0.69,-0.01,0.48
2024-03-24 16:26:18.2360,2.09,-3.46,-1.61,0.72,-0.18,0.47
2024-03-24 16:26:18.2460,2.4,-3.31,-2.12,0.76,-0.35,0.43
2024-03-24 16:26:18.2560,2.66,-3.1,-2.57,0.78,-0.48,0.37
2024-03-24 16:26:18.2660,2.72,-2.76,-2.83,0.72,-0.56,0.28
2024-03-24 16:26:18.2760,2.64,-2.32,-2.88,0.56,-0.57,0.15
2024-03-24 16:26:18.2860,2.56,-1.81,-2.93,0.3,-0.48,-0.01
2024-03-24 16:26:18.2960,2.26,-1.34,-2.8,-0.01,-0.4,-0.23
2024-03-24 16:26:18.3060,1.93,-0.88,-2.75,-0.32,-0.32,-0.44
2024-03-24 16:26:18.3160,1.65,-0.46,-2.63,-0.61,-0.22,-0.62
2024-03-24 16:26:18.3260,1.27,-0.32,-2.29,-0.87,-0.06,-0.72
2024-03-24 16:26:18.3360,0.98,-0.3,-2.08,-1.06,0.13,-0.79
2024-03-24 16:26:18.3460,0.58,-0.41,-1.84,-1.17,0.3,-0.84
2024-03-24 16:26:18.3570,0.21,-0.44,-1.72,-1.19,0.45,-0.87
2024-03-24 16:26:18.3660,-0.1,-0.48,-1.63,-1.13,0.53,-0.87
2024-03-24 16:26:18.3760,-0.4,-0.43,-1.59,-1.03,0.57,-0.83
2024-03-24 16:26:18.3860,-0.68,-0.31,-1.58,-0.91,0.54,-0.77
2024-03-24 16:26:18.3960,-0.89,-0.18,-1.6,-0.79,0.45,-0.7
2024-03-24 16:26:18.4060,-1.04,-0.01,-1.62,-0.68,0.34,-0.63
2024-03-24 16:26:18.4170,-1.13,0.18,-1.68,-0.58,0.25,-0.56
2024-03-24 16:26:18.4270,-1.12,0.37,-1.73,-0.5,0.19,-0.5
