time,ax,ay,az,wx,wy,wz
2024-03-22 12:15:06.2990,0.44,0.15,0.06,0.46,-0.3,0.7
2024-03-22 12:15:06.3090,0.98,2.41,-0.22,0.64,0.5,1.41
2024-03-22 12:15:06.3190,0.98,2.41,-0.22,0.95,1.8,1.78
2024-03-22 12:15:06.3300,1.17,2.21,-1.3,1.3,2.27,1.91
2024-03-22 12:15:06.3390,-1.93,-0.81,-0.58,1.5,1.97,1.69
2024-03-22 12:15:06.3490,-1.93,-0.81,-0.58,1.44,1.62,1.27
2024-03-22 12:15:06.3590,0.72,-2.05,1.03,1.33,1.38,0.81
2024-03-22 12:15:06.3690,1.33,-1.56,1.07,1.18,1.41,0.55
2024-03-22 12:15:06.3790,1.33,-0.45,-0.31,0.95,1.25,0.47
2024-03-22 12:15:06.3890,1.02,-0.45,-0.31,0.5,0.61,0.39
2024-03-22 12:15:06.3990,-0.48,0.33,-1.34,-0.1,0.15,0.31
2024-03-22 12:15:06.4090,-0.71,0.28,-2.38,-0.69,0.0,0.31
2024-03-22 12:15:06.4190,-1.0169328358769418,0.6790717984735966,-3.5082288193702698,-1.15,-0.02,0.28
2024-03-22 12:15:06.4290,-0.96,0.63,-3.42,-1.38,-0.27,0.12
2024-03-22 12:15:06.4390,-0.56,0.56,-2.1,-1.34,-0.65,-0.1
2024-03-22 12:15:06.4490,-0.56,0.56,-2.1,-1.08,-0.99,-0.37
2024-03-22 12:15:06.4580,0.9,0.3,-0.06,-0.62,-1.05,-0.73
2024-03-22 12:15:06.4680,0.9,0.3,-0.06,-0.02,-0.91,-1.07
2024-03-22 12:15:06.4790,1.95,-0.45,0.6,0.54,-0.86,-1.32
2024-03-22 12:15:06.4890,1.72,-0.27,0.38,0.94,-0.84,-1.43
2024-03-22 12:15:06.4990,1.72,-0.27,0.38,1.16,-0.82,-1.45
2024-03-22 12:15:06.5080,0.52,-0.57,-0.22,1.21,-0.94,-1.46
2024-03-22 12:15:06.5180,0.52,-0.57,-0.22,1.19,-0.91,-1.52
2024-03-22 12:15:06.5280,-0.54,-1.7,-0.65,1.24,-0.74,-1.51
2024-03-22 12:15:06.5380,-0.67,-1.4,-0.81,1.38,-0.56,-1.43
2024-03-22 12:15:06.5480,-0.67,-1.4,-0.81,1.55,-0.36,-1.29
2024-03-22 12:15:06.5580,-0.35,-1.005980635508895,0.2176140707731247,1.44,0.32,-0.96
2024-03-22 12:15:06.5680,0.0,-1.01,0.14620845794677736,1.42,0.3,-0.76
2024-03-22 12:15:06.5780,0.34,-0.29,0.6,0.6,-0.79,-0.61
2024-03-22 12:15:06.5880,0.41,-0.09,1.85,-0.1,-1.36,-0.37
2024-03-22 12:15:06.5980,0.26,0.45,0.69,-0.12,-1.05,-0.21
2024-03-22 12:15:06.6080,-0.3,0.35,-0.87,-0.08,-1.01,-0.22
2024-03-22 12:15:06.6180,-0.3,0.35,-0.87,0.01,-1.19,-0.22
2024-03-22 12:15:06.6280,-0.3,-0.34,1.0,0.11,-1.32,-0.21
2024-03-22 12:15:06.6380,-0.47,-0.34,1.16,0.09,-1.25,-0.19
2024-03-22 12:15:06.6480,-0.47,-0.34,1.16,-0.03,-1.01,-0.13
2024-03-22 12:15:06.6570,-0.79,-0.29,0.67,-0.14,-0.71,-0.05
2024-03-22 12:15:06.6680,-0.61,-0.17,0.82,-0.16,-0.37,-0.0
2024-03-22 12:15:06.6770,-0.43,-0.22,1.07,-0.19,-0.17,0.12
2024-03-22 12:15:06.6870,0.32,-0.63,1.13,-0.25,0.03,0.23
2024-03-22 12:15:06.6970,-0.29,-0.19,1.11,-0.36,0.23,0.25
2024-03-22 12:15:06.7070,-0.13,-0.54,0.72,-0.45,0.43,0.28
2024-03-22 12:15:06.7170,-0.13,-0.54,0.72,-0.51,0.5,0.33
2024-03-22 12:15:06.7270,-0.38,-0.21,0.28,-0.5,0.52,0.4
2024-03-22 12:15:06.7370,-0.6,-0.13,0.2,-0.44,0.43,0.35
2024-03-22 12:15:06.7470,-0.41,-0.03,0.14,-0.33,0.44,0.12
2024-03-22 12:15:06.7570,0.15,-0.81,-0.01,-0.13,0.48,-0.14
2024-03-22 12:15:06.7660,0.29,-0.71,0.28,-0.02,0.42,-0.24
2024-03-22 12:15:06.7770,0.02,0.14,0.83,0.07,0.33,-0.29
2024-03-22 12:15:06.7870,-0.41,0.12,0.7,0.14,0.31,-0.28
2024-03-22 12:15:06.7970,-0.46,-0.14,0.49,0.14,0.34,-0.22
2024-03-22 12:15:06.8070,-0.59,-0.08,0.1,0.1,0.46,-0.16
2024-03-22 12:15:06.8170,-0.56,-0.17,-0.29,0.03,0.67,-0.09
2024-03-22 12:15:06.8260,-0.56,-0.17,-0.29,-0.06,0.87,0.0
2024-03-22 12:15:06.8360,-0.58,-0.19,-1.06,-0.12,0.92,0.1
2024-03-22 12:15:06.8460,-0.58,-0.19,-1.06,-0.05,0.77,0.24
2024-03-22 12:15:06.8560,-0.61,-0.48,-1.05,0.08,0.55,0.35
2024-03-22 12:15:06.8660,-0.35,-0.65,-1.05,0.25,0.37,0.24
2024-03-22 12:15:06.8760,0.32,-1.03,-1.27,0.4,0.23,0.15
2024-03-22 12:15:06.8860,0.32,-1.03,-1.27,0.44,0.06,0.09
2024-03-22 12:15:06.8960,0.1,-0.26,-2.12,0.33,0.08,0.03
2024-03-22 12:15:06.9060,0.1,-0.26,-2.12,0.2,0.02,0.05
2024-03-22 12:15:06.9160,0.29,-0.62,-3.12,0.06,0.23,-0.01
2024-03-22 12:15:06.9260,0.29,-0.62,-3.12,-0.12,0.38,-0.04
2024-03-22 12:15:06.9360,0.34,-0.63,-3.36,-0.11,0.44,-0.09
2024-03-22 12:15:06.9460,0.34,-0.63,-3.36,0.09,0.56,-0.14
2024-03-22 12:15:06.9560,0.24,-1.67,-1.67,0.29,0.64,-0.14
2024-03-22 12:15:06.9660,0.24,-1.67,-1.67,0.38,0.59,-0.07
2024-03-22 12:15:06.9750,-0.17,-1.58,-2.01,0.2,0.4,-0.02
2024-03-22 12:15:06.9850,-0.5007915819436312,-1.69,-2.74,-0.16,0.19,-0.05
2024-03-22 12:15:06.9960,-0.69,-1.31,-3.27,-0.59,-0.02,-0.12
2024-03-22 12:15:07.0050,-0.83,-0.87,-3.38,-1.01,-0.25,-0.33
2024-03-22 12:15:07.0150,-0.4,-1.05,-2.76,-1.23,-0.35,-0.6
2024-03-22 12:15:07.0250,0.23,-1.25,-1.57,-1.28,-0.38,-0.76
2024-03-22 12:15:07.0350,-0.25,-1.06,-0.47,-1.31,-0.43,-0.79
2024-03-22 12:15:07.0450,-0.25,-1.06,-0.47,-1.41,-0.34,-0.7
2024-03-22 12:15:07.0550,-1.57,-0.41,0.67,-1.6,-0.12,-0.49
2024-03-22 12:15:07.0650,-1.6,0.3,0.75,-1.83,0.15,-0.38
2024-03-22 12:15:07.0750,-1.15,0.87,1.29,-1.93,0.45,-0.26
2024-03-22 12:15:07.0850,-0.6,2.18,1.9,-1.79,0.53,-0.24
2024-03-22 12:15:07.0950,-0.37,2.98,3.23,-1.57,0.4,-0.28
2024-03-22 12:15:07.1050,-0.2,2.93,4.29,-1.34,0.14,-0.31
2024-03-22 12:15:07.1150,-0.2,2.93,4.29,-1.09,0.05,-0.31
2024-03-22 12:15:07.1300,0.2,3.08,4.62,-0.85,0.02,-0.29
2024-03-22 12:15:07.1340,0.2,4.091158213019371,4.53,-0.71,0.01,-0.25
2024-03-22 12:15:07.1440,0.27,4.09,4.53,-0.53,0.03,-0.11
2024-03-22 12:15:07.1550,0.45,3.52,4.41,-0.23,-0.12,0.05
2024-03-22 12:15:07.1640,0.02,2.7,4.62,0.15,-0.28,0.18
2024-03-22 12:15:07.1750,0.02,2.7,4.62,0.5,-0.42,0.25
2024-03-22 12:15:07.1840,0.46,1.69,4.35,0.73,-0.45,0.2
2024-03-22 12:15:07.1940,0.97,1.25,3.51,0.8,-0.41,0.15
2024-03-22 12:15:07.2040,1.13,0.86,2.44,0.79,-0.35,0.1
2024-03-22 12:15:07.2140,1.09,0.47,1.65,0.75,-0.28,0.04
2024-03-22 12:15:07.2240,1.09,0.47,1.65,0.75,-0.24,-0.03
2024-03-22 12:15:07.2340,0.94,-0.33,0.67,0.79,-0.25,-0.09
2024-03-22 12:15:07.2440,0.94,-0.33,0.67,0.87,-0.33,-0.12
2024-03-22 12:15:07.2540,0.59,-0.68,0.36,0.93,-0.46,-0.14
2024-03-22 12:15:07.2640,-0.1,-1.05,-0.27,0.92,-0.55,-0.2
2024-03-22 12:15:07.2740,-0.04,-1.29,-0.63,0.94,-0.36,-0.21
2024-03-22 12:15:07.2840,-0.04,-1.29,-0.63,0.87,-0.27,-0.18
2024-03-22 12:15:07.2940,-0.31,-0.84,-1.51,0.72,-0.2,-0.15
2024-03-22 12:15:07.3040,-0.35,-1.0,-1.5,0.57,-0.07,-0.1
2024-03-22 12:15:07.3140,-0.26,-1.47,-1.83,0.47,0.05,0.01
