time,ax,ay,az,wx,wy,wz
2024-03-24 16:24:42.2020,-0.54,1.13,0.5,0.41,0.03,0.85
2024-03-24 16:24:42.2110,-0.44,0.82,0.05,0.32,-0.0,0.81
2024-03-24 16:24:42.2220,-0.3,0.48,-0.27,0.24,-0.15,0.75
2024-03-24 16:24:42.2320,0.02,0.02,0.07,0.11,-0.32,0.74
2024-03-24 16:24:42.2410,0.32,-0.32,0.73,-0.03,-0.5,0.67
2024-03-24 16:24:42.2520,0.61,-0.59,1.08,-0.13,-0.56,0.54
2024-03-24 16:24:42.2620,1.15,-1.1,1.53,-0.23,-0.41,0.34
2024-03-24 16:24:42.2720,1.83,-1.58,2.01,-0.26,-0.15,0.12
2024-03-24 16:24:42.2810,2.42,-1.96,2.02,-0.26,-0.15,0.12
2024-03-24 16:24:42.2910,1.47,-2.0,1.7,-0.07,0.38,0.06
2024-03-24 16:24:42.3020,1.47,-2.0,1.7,0.69,0.83,-0.09
2024-03-24 16:24:42.3110,-0.06,-1.19,1.69,1.06,0.87,-0.17
2024-03-24 16:24:42.3220,0.34,-1.92,2.52,1.35,0.77,-0.12
2024-03-24 16:24:42.3310,-0.5,-1.86,2.29,1.38,0.57,-0.07
2024-03-24 16:24:42.3420,-1.27,-1.73,2.52,1.26,0.36,0.0
2024-03-24 16:24:42.3510,-0.77,-1.68,1.68,1.05,0.13,0.06
2024-03-24 16:24:42.3610,-0.87,-1.27,0.87,0.76,-0.05,0.1
2024-03-24 16:24:42.3710,-0.81,-0.98,-0.15,0.45,-0.16,0.19
2024-03-24 16:24:42.3820,-0.68,-1.1,-1.1,0.05,-0.23,0.18
2024-03-24 16:24:42.3910,-0.6,-1.25,-1.86,-0.33,-0.26,0.14
2024-03-24 16:24:42.4010,-0.17,-1.29,-2.71,-0.61,-0.22,0.11
2024-03-24 16:24:42.4110,0.1,-1.28,-2.95,-0.79,-0.13,0.11
2024-03-24 16:24:42.4210,0.45,-1.34,-2.74,-0.81,-0.07,0.18
2024-03-24 16:24:42.4310,0.59,-0.89,-2.42,-0.74,-0.01,0.25
2024-03-24 16:24:42.4410,0.76,-0.25,-1.6,-0.74,-0.01,0.25
2024-03-24 16:24:42.4510,0.93,0.14,-1.03,-0.41,-0.11,0.17
2024-03-24 16:24:42.4610,1.13,0.09,-0.77,-0.29,-0.23,0.03
2024-03-24 16:24:42.4700,1.6,-0.3,-1.05,-0.26,-0.37,-0.12
2024-03-24 16:24:42.4810,1.62,-0.33,-1.57,-0.39,-0.38,-0.2
2024-03-24 16:24:42.4910,1.69,0.45,-2.32,-0.59,-0.33,-0.24
2024-03-24 16:24:42.5010,1.54,0.7,-3.0,-0.77,-0.12,-0.29
