time,ax,ay,az,wx,wy,wz
2024-03-25 16:57:53.3140,-0.24,0.04,-2.57,0.34,-0.11,0.5
2024-03-25 16:57:53.3230,0.11,-0.03,-3.58,0.36,-0.21,0.41
2024-03-25 16:57:53.3340,0.31,0.01,-4.24,0.36,-0.24,0.38
2024-03-25 16:57:53.3440,0.11,0.14,-4.54,0.37,-0.2,0.44
2024-03-25 16:57:53.3530,-0.27,0.17,-4.67,0.4,-0.13,0.57
2024-03-25 16:57:53.3640,-0.72,0.25,-4.59,0.37,-0.0,0.75
2024-03-25 16:57:53.3730,-0.91,0.09,-4.56,0.3,0.13,0.9
2024-03-25 16:57:53.3830,-0.53,-0.23,-4.12,0.25,0.22,0.94
2024-03-25 16:57:53.3930,0.23,-0.39,-3.41,0.18,0.22,0.87
2024-03-25 16:57:53.4030,0.95,-0.45,-2.97,0.08,0.17,0.74
2024-03-25 16:57:53.4140,1.26,-0.47,-2.6,-0.01,0.05,0.62
2024-03-25 16:57:53.4230,1.19,-0.35,-2.09,-0.07,-0.06,0.52
2024-03-25 16:57:53.4330,1.05,-0.2,-1.51,-0.06,-0.16,0.47
2024-03-25 16:57:53.4430,0.78,0.0,-0.76,-0.02,-0.22,0.47
2024-03-25 16:57:53.4530,0.63,0.25,-0.22,0.01,-0.2,0.46
2024-03-25 16:57:53.4640,0.78,0.52,0.12,0.04,-0.13,0.43
2024-03-25 16:57:53.4730,1.14,0.76,0.44,0.0,0.01,0.35
2024-03-25 16:57:53.4840,1.47,0.85,0.59,-0.1,0.17,0.24
2024-03-25 16:57:53.4940,1.59,0.92,0.72,-0.25,0.31,0.13
2024-03-25 16:57:53.5030,1.42,0.88,1.08,-0.4,0.42,0.04
2024-03-25 16:57:53.5140,0.88,0.74,1.9,-0.47,0.47,-0.01
2024-03-25 16:57:53.5230,0.32,0.6,2.95,-0.38,0.47,-0.04
2024-03-25 16:57:53.5340,-0.07,0.42,4.32,-0.11,0.37,-0.13
2024-03-25 16:57:53.5430,-0.02,0.22,5.52,0.3,0.2,-0.31
2024-03-25 16:57:53.5530,0.26,0.09,5.95,0.73,-0.02,-0.55
2024-03-25 16:57:53.5640,0.52,0.25,5.35,1.1,-0.22,-0.8
2024-03-25 16:57:53.5730,0.63,0.67,4.21,1.27,-0.37,-0.96
2024-03-25 16:57:53.5830,0.32,0.95,2.51,1.27,-0.47,-0.98
2024-03-25 16:57:53.5930,-0.18,1.45,0.97,1.13,-0.47,-0.81
2024-03-25 16:57:53.6030,-0.68,1.68,-0.09,0.94,-0.36,-0.54
2024-03-25 16:57:53.6130,-0.72,1.6,-0.44,0.77,-0.14,-0.23
2024-03-25 16:57:53.6230,-0.65,0.96,-0.21,0.66,0.08,0.04
2024-03-25 16:57:53.6330,-0.35,-0.21,0.46,0.64,0.18,0.17
2024-03-25 16:57:53.6430,0.31,-1.36,1.29,0.65,0.06,0.14
2024-03-25 16:57:53.6530,1.04,-2.1,1.65,0.62,-0.2,-0.0
2024-03-25 16:57:53.6630,1.6,-2.28,1.48,0.52,-0.45,-0.13
2024-03-25 16:57:53.6730,1.63,-2.07,1.02,0.38,-0.63,-0.18
2024-03-25 16:57:53.6830,1.37,-1.76,0.51,0.19,-0.65,-0.16
2024-03-25 16:57:53.6930,0.99,-1.55,-0.05,-0.05,-0.46,-0.05
2024-03-25 16:57:53.7030,0.35,-1.49,-0.39,-0.34,-0.09,0.16
2024-03-25 16:57:53.7130,-0.45,-1.55,-0.38,-0.62,0.25,0.41
2024-03-25 16:57:53.7230,-1.11,-1.83,0.14,-0.84,0.38,0.61
2024-03-25 16:57:53.7330,-1.31,-2.27,0.98,-0.99,0.27,0.7
2024-03-25 16:57:53.7430,-1.05,-2.9,1.72,-1.03,-0.03,0.63
2024-03-25 16:57:53.7540,-0.46,-3.36,2.2,-0.99,-0.37,0.45
2024-03-25 16:57:53.7640,0.2,-3.42,2.1,-0.87,-0.6,0.21
2024-03-25 16:57:53.7730,0.87,-3.06,1.75,-0.65,-0.65,-0.04
2024-03-25 16:57:53.7830,1.16,-2.47,1.36,-0.36,-0.48,-0.24
2024-03-25 16:57:53.7930,0.95,-1.79,0.69,-0.07,-0.21,-0.34
2024-03-25 16:57:53.8030,0.42,-1.07,-0.36,0.15,0.05,-0.38
